name,founded_year,category_code,total_money_raised,deadpooled_year,num_offices,office_1_longitude,office_1_latitude,office_1_location,office_1_city,office_1_state_code,office_1_country_code,office_2_longitude,office_2_latitude,office_2_location,office_2_city,office_2_state_code,office_2_country_code,office_3_longitude,office_3_latitude,office_3_location,office_3_city,office_3_state_code,office_3_country_code,office_4_longitude,office_4_latitude,office_4_location,office_4_city,office_4_state_code,office_4_country_code,office_5_longitude,office_5_latitude,office_5_location,office_5_city,office_5_state_code,office_5_country_code,office_6_longitude,office_6_latitude,office_6_location,office_6_city,office_6_state_code,office_6_country_code,office_7_longitude,office_7_latitude,office_7_location,office_7_city,office_7_state_code,office_7_country_code,office_8_longitude,office_8_latitude,office_8_location,office_8_city,office_8_state_code,office_8_country_code,office_9_longitude,office_9_latitude,office_9_location,office_9_city,office_9_state_code,office_9_country_code,office_10_longitude,office_10_latitude,office_10_location,office_10_city,office_10_state_code,office_10_country_code,office_11_longitude,office_11_latitude,office_11_location,office_11_city,office_11_state_code,office_11_country_code,office_12_longitude,office_12_latitude,office_12_location,office_12_city,office_12_state_code,office_12_country_code,total_money_raised_currency,total_money_raised_USD
Spotplex,2007.0,web,450000.0,2008.0,1,-121.940749,37.380101,"{'type': 'Point', 'coordinates': [-121.940749, 37.380101]}",Santa Clara,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,450000.0
TripUp,2006.0,web,0.0,2008.0,1,-118.243425,34.052187,"{'type': 'Point', 'coordinates': [-118.243425, 34.052187]}",Los Angeles,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Wakoopa,2007.0,web,1000000.0,,1,4.8948623,52.3745228,"{'type': 'Point', 'coordinates': [4.8948623, 52.3745228]}",Amsterdam,,NLD,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1000000.0
Fleck,2006.0,web,225000.0,2008.0,1,4.908556,52.375595,"{'type': 'Point', 'coordinates': [4.908556, 52.375595]}",Amsterdam,,NLD,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,224775.0
Coghead,2003.0,web,11200000.0,2009.0,1,-122.221717,37.476479,"{'type': 'Point', 'coordinates': [-122.221717, 37.476479]}",Redwood City,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,11200000.0
Zamzar,2006.0,web,0.0,,1,-1.3610845,50.9444598,"{'type': 'Point', 'coordinates': [-1.3610845, 50.9444598]}",Southampton,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Zooomr,2006.0,web,50000.0,2006.0,1,-122.419204,37.775196,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,50000.0
SideStep,1999.0,web,32000000.0,,1,-121.977853,37.374998,"{'type': 'Point', 'coordinates': [-121.977853, 37.374998]}",Santa Clara,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,32000000.0
coRank,2007.0,web,0.0,,1,-122.02421,37.36965,"{'type': 'Point', 'coordinates': [-122.02421, 37.36965]}",Sunnyvale,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Farecast,2003.0,search,20600000.0,,1,-122.359397,47.620982,"{'type': 'Point', 'coordinates': [-122.359397, 47.620982]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,20600000.0
KickApps,2004.0,enterprise,32000000.0,,4,-73.9843328,40.7516611,"{'type': 'Point', 'coordinates': [-73.9843328, 40.7516611]}",New York,NY,USA,-118.468707,33.991101,"{'type': 'Point', 'coordinates': [-118.468707, 33.991101]}",Venice,CA,USA,-122.4016144,37.7891086,"{'type': 'Point', 'coordinates': [-122.4016144, 37.7891086]}",San Francisco,CA,USA,-0.1356235,51.5094731,"{'type': 'Point', 'coordinates': [-0.1356235, 51.5094731]}",London,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,32000000.0
RockYou,2005.0,games_video,136000000.0,,1,-122.206893,37.484619,"{'type': 'Point', 'coordinates': [-122.206893, 37.484619]}",Redwood City,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,136000000.0
ConVerdge,2006.0,enterprise,0.0,,1,-118.495155,34.0126379,"{'type': 'Point', 'coordinates': [-118.495155, 34.0126379]}",Santa Monica,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Pageflakes,2006.0,web,4099999.9999999995,,1,-122.414689,37.758113,"{'type': 'Point', 'coordinates': [-122.414689, 37.758113]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,4099999.9999999995
Instructables,2005.0,web,0.0,,1,-122.4058887,37.7791761,"{'type': 'Point', 'coordinates': [-122.4058887, 37.7791761]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Swivel,2005.0,search,2000000.0,2010.0,1,-122.395184,37.789268,"{'type': 'Point', 'coordinates': [-122.395184, 37.789268]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,2000000.0
Slide,2005.0,public_relations,78000000.0,2011.0,1,-122.392144,37.781427,"{'type': 'Point', 'coordinates': [-122.392144, 37.781427]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,78000000.0
Bebo,2005.0,web,15000000.0,,1,-122.401116,37.782103,"{'type': 'Point', 'coordinates': [-122.401116, 37.782103]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,15000000.0
Flickr,2004.0,web,0.0,,1,-122.025485,37.418531,"{'type': 'Point', 'coordinates': [-122.025485, 37.418531]}",Sunnyvale,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
BabyCenter,1997.0,web,0.0,,1,-122.397977,37.778076,"{'type': 'Point', 'coordinates': [-122.397977, 37.778076]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
PlaceBlogger,,web,5000000.0,2012.0,1,-95.712891,37.09024,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",,,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,5000000.0
WeFi,2006.0,mobile,10000000.0,,1,-95.712891,37.09024,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",Fairfax,VA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,10000000.0
TripHub,2005.0,web,0.0,2008.0,1,-122.338793,47.614653,"{'type': 'Point', 'coordinates': [-122.338793, 47.614653]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
CrowdVine,2007.0,web,0.0,,1,-122.511687,37.90077,"{'type': 'Point', 'coordinates': [-122.511687, 37.90077]}",Mill Valley,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FeedBurner,2004.0,web,8000000.0,,1,-87.628912,41.889474,"{'type': 'Point', 'coordinates': [-87.628912, 41.889474]}",Chicago,IL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,8000000.0
TheFind,2006.0,ecommerce,26000000.0,,1,-122.073463,37.391502,"{'type': 'Point', 'coordinates': [-122.073463, 37.391502]}",Mountain View,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,26000000.0
TVtrip,2007.0,web,13800000.0,,1,2.350987,48.856667,"{'type': 'Point', 'coordinates': [2.350987, 48.856667]}",Paris,,FRA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,13800000.0
Zazzle,1999.0,ecommerce,46000000.0,,1,-122.2013557,37.5108541,"{'type': 'Point', 'coordinates': [-122.2013557, 37.5108541]}",Redwood City,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,46000000.0
Dogster,2004.0,web,1000000.0,,1,-122.400909,37.762681,"{'type': 'Point', 'coordinates': [-122.400909, 37.762681]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1000000.0
Sway,2004.0,advertising,2000000.0,2012.0,1,-89.522805,43.090756,"{'type': 'Point', 'coordinates': [-89.522805, 43.090756]}",Middleton,WI,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,2000000.0
CornerWorld,2002.0,public_relations,0.0,,1,-96.771281,32.914662,"{'type': 'Point', 'coordinates': [-96.771281, 32.914662]}",Dallas,TX,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
adBrite,2003.0,advertising,40400000.0,2001.0,1,-122.40184,37.779026,"{'type': 'Point', 'coordinates': [-122.40184, 37.779026]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,40400000.0
WatZatSong,2006.0,web,0.0,,1,2.381514,48.866323,"{'type': 'Point', 'coordinates': [2.381514, 48.866323]}",Paris,,FRA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Loomia,2004.0,web,7500000.0,,1,-122.404869,37.796396,"{'type': 'Point', 'coordinates': [-122.404869, 37.796396]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,7500000.0
Eventbrite,2006.0,web,140000000.0,,1,-122.39071,37.779507,"{'type': 'Point', 'coordinates': [-122.39071, 37.779507]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,140000000.0
Newsvine,2005.0,web,1250000.0,,1,-122.358484,47.618599,"{'type': 'Point', 'coordinates': [-122.358484, 47.618599]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1250000.0
LinkedIn,2003.0,social,200000000.0,,1,-122.073635,37.423258,"{'type': 'Point', 'coordinates': [-122.073635, 37.423258]}",Mountain View,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,200000000.0
FlickIM,2006.0,mobile,1600000.0,,1,-122.269259,37.870744,"{'type': 'Point', 'coordinates': [-122.269259, 37.870744]}",Berkeley,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1600000.0
Jamendo,2005.0,other,0.0,,1,6.1329985,49.6026778,"{'type': 'Point', 'coordinates': [6.1329985, 49.6026778]}",Luxembourg,,LUX,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Terabitz,2006.0,web,10000000.0,,1,-122.159928,37.437328,"{'type': 'Point', 'coordinates': [-122.159928, 37.437328]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,10000000.0
Box,2005.0,network_hosting,409000000.0,,1,-122.143701,37.425801,"{'type': 'Point', 'coordinates': [-122.143701, 37.425801]}",Los Altos,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,409000000.0
iLike,2002.0,games_video,16500000.0,,1,-122.323408,47.615313,"{'type': 'Point', 'coordinates': [-122.323408, 47.615313]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,16500000.0
Ticketmaster,1976.0,web,0.0,,1,-118.3835957,34.0906602,"{'type': 'Point', 'coordinates': [-118.3835957, 34.0906602]}",West Hollywood,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Cuts,,web,0.0,,1,-117.163841,32.718834,"{'type': 'Point', 'coordinates': [-117.163841, 32.718834]}",San Diego,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Carbonite,2006.0,network_hosting,66000000.0,,1,-71.076869,42.350571,"{'type': 'Point', 'coordinates': [-71.076869, 42.350571]}",Boston,MA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,66000000.0
Conduit,2005.0,advertising,110000000.0,,1,-122.325248,37.561877,"{'type': 'Point', 'coordinates': [-122.325248, 37.561877]}",Foster City,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,110000000.0
Edgeio,,ecommerce,6500000.0,2007.0,1,-122.161674,37.443058,"{'type': 'Point', 'coordinates': [-122.161674, 37.443058]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,6500000.0
Kaboodle,2005.0,ecommerce,5000000.0,,1,-122.036301,37.382162,"{'type': 'Point', 'coordinates': [-122.036301, 37.382162]}",Sunnyvale,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,5000000.0
GigaOM,2006.0,news,14300000.0,,2,-122.419204,37.775196,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",San Francisco,CA,USA,-74.0059731,40.7143528,"{'type': 'Point', 'coordinates': [-74.0059731, 40.7143528]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,14300000.0
Redfin,2004.0,real_estate,96800000.0,,1,-122.333253,47.603122,"{'type': 'Point', 'coordinates': [-122.333253, 47.603122]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,96800000.0
Wink,2004.0,search,6200000.0,,1,-122.072981,37.40047,"{'type': 'Point', 'coordinates': [-122.072981, 37.40047]}",Mountain View,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,6200000.0
Go2Web20,2006.0,web,0.0,,1,34.7595,32.0554,"{'type': 'Point', 'coordinates': [34.7595, 32.0554]}",Tel Aviv,,ISR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
coComment,2006.0,web,5600000.0,2012.0,1,6.139959,46.20381,"{'type': 'Point', 'coordinates': [6.139959, 46.20381]}",Geneva,,CHE,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,5600000.0
Seesmic,2007.0,web,16000000.0,,1,-122.419204,37.775196,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,16000000.0
TechnologyGuide,2001.0,web,0.0,,1,-84.351532,39.06685,"{'type': 'Point', 'coordinates': [-84.351532, 39.06685]}",Cincinnati,OH,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Hotelicopter,2006.0,web,5000000.0,2012.0,1,-78.48158,38.030823,"{'type': 'Point', 'coordinates': [-78.48158, 38.030823]}",Charlottesville,VA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,5000000.0
Zvents,2005.0,web,31200000.0,,1,-122.301534,37.553121,"{'type': 'Point', 'coordinates': [-122.301534, 37.553121]}",San Mateo,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,31200000.0
Techmeme,2004.0,web,0.0,,1,-122.3985871,37.7618242,"{'type': 'Point', 'coordinates': [-122.3985871, 37.7618242]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
RegOnline,1996.0,software,0.0,,1,-105.1110024,39.9195028,"{'type': 'Point', 'coordinates': [-105.1110024, 39.9195028]}",San Diego,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Oodle,2004.0,social,23100000.0,,1,-122.324621,37.563585,"{'type': 'Point', 'coordinates': [-122.324621, 37.563585]}",San Mateo,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,23100000.0
oDesk,2005.0,web,44000000.0,,1,-122.178557,37.479952,"{'type': 'Point', 'coordinates': [-122.178557, 37.479952]}",Redwood City,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,44000000.0
Simply Hired,2004.0,search,22300000.0,,1,-122.0780632,37.4219165,"{'type': 'Point', 'coordinates': [-122.0780632, 37.4219165]}",Sunnyvale,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,22300000.0
ooma,2004.0,hardware,81300000.0,,1,-122.116026,37.451958,"{'type': 'Point', 'coordinates': [-122.116026, 37.451958]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,81300000.0
Scripps Networks Interactive,1994.0,web,10000000.0,,1,-95.712891,37.09024,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",Knoxville,TN,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,10000000.0
Cofoundr,2007.0,network_hosting,0.0,,1,-122.420903,37.796164,"{'type': 'Point', 'coordinates': [-122.420903, 37.796164]}",,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Ujogo,2007.0,web,0.0,2012.0,1,-122.392861,37.76785,"{'type': 'Point', 'coordinates': [-122.392861, 37.76785]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Recipezaar,1999.0,web,0.0,,1,-122.450942,47.420728,"{'type': 'Point', 'coordinates': [-122.450942, 47.420728]}",Vashon,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Gumiyo,2006.0,web,0.0,,1,-118.601532,34.184598,"{'type': 'Point', 'coordinates': [-118.601532, 34.184598]}",Woodland Hills,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
stylediary,2004.0,web,0.0,,1,-118.350486,34.070436,"{'type': 'Point', 'coordinates': [-118.350486, 34.070436]}",,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ictv,1994.0,web,0.0,,1,-121.96533,37.255118,"{'type': 'Point', 'coordinates': [-121.96533, 37.255118]}",Los Gatos,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
GoingOn,2008.0,software,8500000.0,,1,-122.392142,37.782263,"{'type': 'Point', 'coordinates': [-122.392142, 37.782263]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,8500000.0
Flixster,2006.0,web,7180000.0,,1,-122.406676,37.766909,"{'type': 'Point', 'coordinates': [-122.406676, 37.766909]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,7180000.0
MyPublicInfo,2004.0,web,0.0,,1,-77.072003,38.897428,"{'type': 'Point', 'coordinates': [-77.072003, 38.897428]}",Arlington,VA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Piczo,1990.0,network_hosting,11000000.0,,1,-122.398479,37.793703,"{'type': 'Point', 'coordinates': [-122.398479, 37.793703]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,11000000.0
Checkster,2006.0,web,0.0,,1,-122.547445,37.905544,"{'type': 'Point', 'coordinates': [-122.547445, 37.905544]}",Mill Valley,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
revlayer,,advertising,0.0,,1,-73.985506,40.757929,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Parakey,,web,0.0,,1,-122.072981,37.40047,"{'type': 'Point', 'coordinates': [-122.072981, 37.40047]}",Mountain View,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Spreadshirt,2002.0,advertising,12700000.0,,1,-80.004195,40.437985,"{'type': 'Point', 'coordinates': [-80.004195, 40.437985]}",Pittsburgh,PA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,12700000.0
Socialtext,2002.0,enterprise,46800000.0,,1,-122.1615,37.442949,"{'type': 'Point', 'coordinates': [-122.1615, 37.442949]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,46800000.0
Bazaarvoice,2005.0,software,131000000.0,,1,-97.717667,30.407545,"{'type': 'Point', 'coordinates': [-97.717667, 30.407545]}",Austin,TX,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,131000000.0
IceRocket,2004.0,search,300000.0,,1,-96.797111,32.781078,"{'type': 'Point', 'coordinates': [-96.797111, 32.781078]}",Dallas,TX,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,300000.0
